Day,Month,Year,site_name,genus_species,PA,Zone,Observer
18,september,2023,Lang Crossing,Habrodais grunus,1,3Chap,CD
18,september,2023,Lang Crossing,Plebejus acmon,2,3Chap,CD
19,september,2023,Castle Peak,Colias eurytheme,2,1LowForest,MF
19,september,2023,Castle Peak,Lycaena nivalis,2,1LowForest,MF
19,september,2023,Castle Peak,Speyeria egleis,3,1LowForest,MF
19,september,2023,Castle Peak,Lycaeides idas anna,3,1LowForest,MF
19,september,2023,Castle Peak,Vanessa virginiensis,1,1LowForest,MF
19,september,2023,Castle Peak,Polygonia zephyrus,3,1LowForest,MF
19,september,2023,Castle Peak,Vanessa cardui,1,1LowForest,MF
19,september,2023,Castle Peak,Speyeria mormonia,1,1LowForest,MF
19,september,2023,Castle Peak,Phyciodes campestris montana,1,1LowForest,MF
19,september,2023,Castle Peak,Plebejus acmon,1,1LowForest,MF
19,september,2023,Castle Peak,Parnassius clodius,2,1LowForest,MF
19,september,2023,Castle Peak,Pyrgus communis,1,1LowForest,MF
19,september,2023,Castle Peak,Vanessa cardui,2,2CastleAscent,MF
19,september,2023,Castle Peak,Polygonia zephyrus,1,2CastleAscent,MF
19,september,2023,Castle Peak,Hesperia juba,1,2CastleAscent,MF
19,september,2023,Castle Peak,Satyrium fuliginosum fuliginosum,1,2CastleAscent,MF
19,september,2023,Castle Peak,Pontia occidentalis,3,3Ridge,MF
19,september,2023,Castle Peak,Papilio zelicaon,2,3Ridge,MF
19,september,2023,Castle Peak,Speyeria egleis,3,3Ridge,MF
19,september,2023,Castle Peak,Colias eurytheme,3,4BasinDescent,MF
19,september,2023,Castle Peak,Vanessa annabella,1,4BasinDescent,MF
19,september,2023,Castle Peak,Vanessa cardui,1,4BasinDescent,MF
19,september,2023,Castle Peak,Plebejus icarioides,1,5HighForest,MF
19,september,2023,Castle Peak,Speyeria egleis,1,5HighForest,MF
19,september,2023,Castle Peak,Colias eurytheme,1,5HighForest,MF
20,september,2023,Sierra Valley,Coenonympha tullia ampelos,3,2Lava,CD_CH
20,september,2023,Sierra Valley,Pontia beckerii,1,2Lava,CD_CH
20,september,2023,Sierra Valley,Pontia occidentalis,1,2Lava,CD_CH
20,september,2023,Sierra Valley,Lycaena helloides,3,1Road,CD_CH
20,september,2023,Sierra Valley,Coenonympha tullia ampelos,3,1Road,CD_CH
20,september,2023,Sierra Valley,Colias eurytheme,3,1Road,CD_CH
20,september,2023,Sierra Valley,Pontia protodice,1,1Road,CD_CH
20,september,2023,Sierra Valley,Pieris rapae,1,1Road,CD_CH
20,september,2023,Sierra Valley,Pontia occidentalis,2,1Road,CD_CH
20,september,2023,Sierra Valley,Plebejus acmon,3,1Road,CD_CH
20,september,2023,Sierra Valley,Ochlodes sylvanoides,3,1Road,CD_CH
20,september,2023,Sierra Valley,Hesperia juba,2,1Road,CD_CH
20,september,2023,Sierra Valley,Junonia coenia,1,1Road,CD_CH
20,september,2023,Sierra Valley,Speyeria coronis,1,1Road,CD_CH
20,september,2023,Sierra Valley,Danaus plexippus,1,1Road,CD_CH
20,september,2023,Sierra Valley,Phyciodes mylitta,3,1Road,CD_CH
20,september,2023,Sierra Valley,Polites sabuleti tecumseh,1,1Road,CD_CH
20,september,2023,Sierra Valley,Limenitis lorquini,1,1Road,CD_CH
27,september,2023,Mt Rose,Colias eurytheme,3,1Forest,CD_CH
27,september,2023,Mt Rose,Nymphalis californica,2,1Forest,CD_CH
27,september,2023,Mt Rose,Hesperia juba,2,1Forest,CD_CH
27,september,2023,Mt Rose,Nymphalis milberti,3,1Forest,CD_CH
27,september,2023,Mt Rose,Polygonia zephyrus,3,1Forest,CD_CH
27,september,2023,Mt Rose,Pontia occidentalis,1,1Forest,CD_CH
27,september,2023,Mt Rose,Plebejus shasta,3,1Forest,CD_CH
27,september,2023,Mt Rose,Speyeria egleis,3,1Forest,CD_CH
27,september,2023,Mt Rose,Satyrium fuliginosum semiluna,2,1Forest,CD_CH
27,september,2023,Mt Rose,Plebejus icarioides,2,1Forest,CD_CH
27,september,2023,Mt Rose,Vanessa cardui,2,1Forest,CD_CH
27,september,2023,Mt Rose,Phyciodes mylitta,1,1Forest,CD_CH
27,september,2023,Mt Rose,Plebejus acmon,1,1Forest,CD_CH
27,september,2023,Mt Rose,Polygonia zephyrus,3,2Meadow,CD_CH
27,september,2023,Mt Rose,Speyeria mormonia,1,2Meadow,CD_CH
27,september,2023,Mt Rose,Nymphalis californica,1,2Meadow,CD_CH
27,september,2023,Mt Rose,Colias eurytheme,2,2Meadow,CD_CH
27,september,2023,Mt Rose,Nymphalis milberti,1,2Meadow,CD_CH
27,september,2023,Mt Rose,Pontia occidentalis,1,3Alpine,CD_CH
3,october,2023,Lang Crossing,Colias eurytheme,3,1Meadow,CH
3,october,2023,Lang Crossing,Nymphalis californica,3,1Meadow,CH
3,october,2023,Lang Crossing,Plebejus acmon,1,1Meadow,CH
3,october,2023,Lang Crossing,Phyciodes mylitta,1,1Meadow,CH
3,october,2023,Lang Crossing,Lycaena helloides,1,1Meadow,CH
3,october,2023,Lang Crossing,Adelpha bredowii californica,1,1Meadow,CH
3,october,2023,Lang Crossing,Adelpha bredowii californica,3,2Forest,CH
3,october,2023,Lang Crossing,Nymphalis californica,3,2Forest,CH
3,october,2023,Lang Crossing,Phyciodes mylitta,1,2Forest,CH
3,october,2023,Lang Crossing,Colias eurytheme,1,2Forest,CH
3,october,2023,Lang Crossing,Adelpha bredowii californica,3,3Chap,CH
3,october,2023,Lang Crossing,Plebejus acmon,1,3Chap,CH
3,october,2023,Lang Crossing,Ochlodes sylvanoides,1,3Chap,CH
3,october,2023,Lang Crossing,Colias eurytheme,1,3Chap,CH
3,october,2023,Washington,Adelpha bredowii californica,3,2Serp,MF
3,october,2023,Washington,Nymphalis californica,3,2Serp,MF
3,october,2023,Washington,Strymon melinus,2,2Serp,MF
3,october,2023,Washington,Plebejus acmon,3,2Serp,MF
3,october,2023,Washington,Phyciodes mylitta,1,2Serp,MF
3,october,2023,Washington,Hesperia colorado ssp.,3,2Serp,MF
3,october,2023,Washington,Pyrgus communis,1,2Serp,MF
3,october,2023,Washington,Hemiargus isola,1,2Serp,MF
3,october,2023,Washington,Colias eurytheme,1,2Serp,MF
3,october,2023,Washington,Adelpha bredowii californica,3,1Valley,MF
3,october,2023,Washington,Nymphalis californica,3,1Valley,MF
3,october,2023,Washington,Phyciodes mylitta,3,1Valley,MF
3,october,2023,Washington,Ochlodes sylvanoides,1,1Valley,MF
3,october,2023,Washington,Nymphalis antiopa,1,1Valley,MF
4,october,2023,Castle Peak,Lycaena nivalis,2,1LowForest,MF
4,october,2023,Castle Peak,Colias eurytheme,3,1LowForest,MF
4,october,2023,Castle Peak,Polygonia zephyrus,3,1LowForest,MF
4,october,2023,Castle Peak,Vanessa annabella,1,1LowForest,MF
4,october,2023,Castle Peak,Vanessa virginiensis,2,1LowForest,MF
4,october,2023,Castle Peak,Speyeria egleis,1,1LowForest,MF
4,october,2023,Castle Peak,Pyrgus communis,1,1LowForest,MF
4,october,2023,Castle Peak,Phyciodes campestris montana,3,1LowForest,MF
4,october,2023,Castle Peak,NA,NA,2CastleAscent,MF
4,october,2023,Castle Peak,NA,NA,3Ridge,MF
4,october,2023,Castle Peak,Nymphalis californica,1,4BasinDescent,MF
4,october,2023,Castle Peak,Colias eurytheme,3,4BasinDescent,MF
4,october,2023,Castle Peak,Hesperia colorado harpalus,1,5HighForest,MF
4,october,2023,Donner Pass,Phyciodes mylitta,3,1Tracks,CH
4,october,2023,Donner Pass,Nymphalis californica,2,1Tracks,CH
4,october,2023,Donner Pass,Plebejus acmon,2,1Tracks,CH
4,october,2023,Donner Pass,Polygonia zephyrus,3,1Tracks,CH
4,october,2023,Donner Pass,Hesperia juba,1,1Tracks,CH
4,october,2023,Donner Pass,Nymphalis antiopa,2,1Tracks,CH
4,october,2023,Donner Pass,Strymon melinus,1,1Tracks,CH
4,october,2023,Donner Pass,Pieris rapae,1,1Tracks,CH
4,october,2023,Donner Pass,Vanessa virginiensis,1,1Tracks,CH
4,october,2023,Donner Pass,Vanessa cardui,2,1Tracks,CH
4,october,2023,Donner Pass,Colias eurytheme,3,1Tracks,CH
4,october,2023,Donner Pass,Colias eurytheme,3,2Meadow,CH
4,october,2023,Donner Pass,Adelpha bredowii californica,1,2Meadow,CH
4,october,2023,Donner Pass,Hesperia juba,2,3Bridge,CH
4,october,2023,Sierra Valley,Colias eurytheme,3,1Road,CD
4,october,2023,Sierra Valley,Coenonympha tullia ampelos,3,1Road,CD
4,october,2023,Sierra Valley,Pontia occidentalis,3,1Road,CD
4,october,2023,Sierra Valley,Pontia protodice,1,1Road,CD
4,october,2023,Sierra Valley,Lycaena helloides,3,1Road,CD
4,october,2023,Sierra Valley,Plebejus acmon,3,1Road,CD
4,october,2023,Sierra Valley,Phyciodes mylitta,1,1Road,CD
15,october,2023,Mt Rose,Colias eurytheme,3,1Forest,CH
15,october,2023,Mt Rose,Nymphalis antiopa,1,1Forest,CH
15,october,2023,Mt Rose,Nymphalis milberti,1,1Forest,CH
15,october,2023,Mt Rose,Phyciodes mylitta,2,1Forest,CH
15,october,2023,Mt Rose,Satyrium fuliginosum semiluna,1,1Forest,CH
15,october,2023,Mt Rose,Colias eurytheme,3,2Meadow,CH
15,october,2023,Mt Rose,Speyeria mormonia,1,2Meadow,CH
15,october,2023,Mt Rose,Phyciodes mylitta,1,2Meadow,CH
15,october,2023,Mt Rose,NA,NA,3Alpine,CH
15,october,2023,Washington,Colias eurytheme,3,2Serp,MF
15,october,2023,Washington,Adelpha bredowii californica,3,2Serp,MF
15,october,2023,Washington,Plebejus acmon,3,2Serp,MF
15,october,2023,Washington,Pontia protodice,1,2Serp,MF
15,october,2023,Washington,Vanessa annabella,1,2Serp,MF
15,october,2023,Washington,Adelpha bredowii californica,3,1Valley,MF
15,october,2023,Washington,Phyciodes mylitta,2,1Valley,MF
15,october,2023,Washington,Nymphalis californica,3,1Valley,MF
15,october,2023,Lang Crossing,Colias eurytheme,3,3Chap,CD
15,october,2023,Lang Crossing,Plebejus acmon,2,3Chap,CD
15,october,2023,Lang Crossing,Adelpha bredowii californica,3,2Forest,CD
15,october,2023,Lang Crossing,Habrodais grunus,1,3Chap,CD
15,october,2023,Lang Crossing,Colias eurytheme,2,1Meadow,CD
15,october,2023,Lang Crossing,Plebejus acmon,3,1Meadow,CD
15,october,2023,Lang Crossing,Phyciodes mylitta,1,1Meadow,CD
15,october,2023,Lang Crossing,Lycaena editha,1,1Meadow,CD
15,october,2023,Lang Crossing,Pieris rapae,1,1Meadow,CD
18,october,2023,Castle Peak,Colias eurytheme,3,1LowForest,CH
18,october,2023,Castle Peak,Phyciodes mylitta,1,1LowForest,CH
18,october,2023,Castle Peak,Vanessa cardui,2,1LowForest,CH
18,october,2023,Castle Peak,Vanessa annabella,1,1LowForest,CH
18,october,2023,Castle Peak,Speyeria egleis,1,1LowForest,CH
18,october,2023,Castle Peak,NA,NA,2CastleAscent,CH
18,october,2023,Castle Peak,Pontia occidentalis,3,3Ridge,CH
18,october,2023,Castle Peak,Plebejus shasta,1,3Ridge,CH
18,october,2023,Castle Peak,Speyeria egleis,1,4BasinDescent,CH
18,october,2023,Castle Peak,Colias eurytheme,1,4BasinDescent,CH
18,october,2023,Castle Peak,NA,NA,5HighForest,CH
18,october,2023,Sierra Valley,Pontia protodice,1,2Lava,CD
18,october,2023,Sierra Valley,Plebejus acmon,1,2Lava,CD
18,october,2023,Sierra Valley,Lycaena helloides,3,1Road,CD
18,october,2023,Sierra Valley,Plebejus acmon,3,1Road,CD
18,october,2023,Sierra Valley,Coenonympha tullia ampelos,3,1Road,CD
18,october,2023,Sierra Valley,Colias eurytheme,3,1Road,CD
18,october,2023,Sierra Valley,Lycaeides melissa melissa,2,1Road,CD
18,october,2023,Sierra Valley,Pontia occidentalis,2,1Road,CD
18,october,2023,Sierra Valley,Vanessa virginiensis,1,1Road,CD
18,october,2023,Sierra Valley,Brephidium exile,3,1Road,CD
18,october,2023,Sierra Valley,Junonia coenia,1,1Road,CD
18,october,2023,Sierra Valley,Phyciodes mylitta,1,1Road,CD
18,october,2023,Sierra Valley,Vanessa cardui,1,1Road,CD
18,october,2023,Sierra Valley,Pontia protodice,2,1Road,CD
18,october,2023,Sierra Valley,Ochlodes sylvanoides,2,1Road,CD
18,october,2023,Sierra Valley,Colias philodice (eriphyle),2,1Road,CD
20,october,2023,Donner Pass,Colias eurytheme,3,1Tracks,CD_CH
20,october,2023,Donner Pass,Phyciodes mylitta,3,1Tracks,CD_CH
20,october,2023,Donner Pass,Vanessa cardui,3,1Tracks,CD_CH
20,october,2023,Donner Pass,Adelpha bredowii californica,1,1Tracks,CD_CH
20,october,2023,Donner Pass,Plebejus acmon,3,1Tracks,CD_CH
20,october,2023,Donner Pass,Lycaena helloides,3,1Tracks,CD_CH
20,october,2023,Donner Pass,Pontia occidentalis,2,1Tracks,CD_CH
20,october,2023,Donner Pass,Speyeria mormonia,1,1Tracks,CD_CH
20,october,2023,Donner Pass,Glaucopsyche lygdamus,1,1Tracks,CD_CH
20,october,2023,Donner Pass,Vanessa virginiensis,3,1Tracks,CD_CH
20,october,2023,Donner Pass,Pontia occidentalis,2,1Tracks,CD_CH
20,october,2023,Donner Pass,Pontia protodice,1,1Tracks,CD_CH
20,october,2023,Donner Pass,Vanessa annabella,1,1Tracks,CD_CH
20,october,2023,Donner Pass,Ochlodes sylvanoides,2,1Tracks,CD_CH
20,october,2023,Donner Pass,Lycaena helloides,2,2Meadow,CD_CH
20,october,2023,Donner Pass,Brephidium exile,1,2Meadow,CD_CH
20,october,2023,Donner Pass,Hesperia juba,1,2Meadow,CD_CH
27,october,2023,Washington,Adelpha bredowii californica,1,2Serp,MF
27,october,2023,Washington,Phyciodes mylitta,2,2Serp,MF
27,october,2023,Washington,Phyciodes mylitta,1,1Valley,MF
30,october,2023,Donner Pass,Phyciodes mylitta,1,1Tracks,CH
30,october,2023,Donner Pass,NA,1,2Meadow,CH
30,october,2023,Donner Pass,NA,1,3Bridge,CH
30,october,2023,Lang Crossing,Nymphalis antiopa,1,2Forest,CD
30,october,2023,Lang Crossing,Nymphalis californica,1,2Forest,CD
30,october,2023,Lang Crossing,Nymphalis antiopa,1,3Chap,CD
30,october,2023,Lang Crossing,Plebejus acmon,2,3Chap,CD
30,october,2023,Lang Crossing,Phyciodes mylitta,2,3Chap,CD
30,october,2023,Lang Crossing,Adelpha bredowii californica,2,3Chap,CD
30,october,2023,Lang Crossing,Vanessa cardui,1,3Chap,CD
1,november,2023,Sierra Valley,Colias eurytheme,3,1Road,CD
1,november,2023,Sierra Valley,Lycaena helloides,3,1Road,CD
1,november,2023,Sierra Valley,Pyrgus communis,1,1Road,CD
1,november,2023,Sierra Valley,Plebejus acmon,1,1Road,CD
1,november,2023,Sierra Valley,Phyciodes mylitta,2,1Road,CD
19,february,2022,Washington,Nymphalis californica,3,2Serp,MF_EL
19,february,2022,Washington,Nymphalis californica,3,1Valley,MF_EL
19,february,2022,Washington,Erynnis propertius,3,1Valley,MF_EL
19,february,2022,Washington,Plebejus acmon,1,1Valley,MF_EL
11,march,2022,Sierra Valley,NA,NA,NA,CH
16,march,2022,Washington,Erynnis propertius,2,2Serp,MF
16,march,2022,Washington,Erynnis propertius,3,1Valley,MF
16,march,2022,Washington,Pieris napi,1,1Valley,MF
16,march,2022,Washington,Celastrina ladon echo,3,1Valley,MF
16,march,2022,Washington,Nymphalis californica,3,1Valley,MF
16,march,2022,Washington,Phyciodes mylitta,3,1Valley,MF
16,march,2022,Washington,Euchloe hyantis foothill,1,1Valley,MF
23,march,2022,Sierra Valley,Pontia occidentalis,2,2Lava,CH
26,march,2022,Washington,Incisalia augustinus iroides,3,2Serp,MF
26,march,2022,Washington,Nymphalis californica,2,2Serp,MF
26,march,2022,Washington,Papilio rutulus,1,2Serp,MF
26,march,2022,Washington,Celastrina ladon echo,1,2Serp,MF
26,march,2022,Washington,Erynnis propertius,2,2Serp,MF
26,march,2022,Washington,Colias eurytheme,2,1Valley,MF
26,march,2022,Washington,Pieris napi,3,1Valley,MF
26,march,2022,Washington,Erynnis propertius,3,1Valley,MF
26,march,2022,Washington,Celastrina ladon echo,3,1Valley,MF
26,march,2022,Washington,Phyciodes mylitta,2,1Valley,MF
26,march,2022,Washington,Nymphalis californica,3,1Valley,MF
26,march,2022,Washington,Incisalia augustinus iroides,1,1Valley,MF
26,march,2022,Lang Crossing,Nymphalis californica,1,2Forest,MF
6,april,2022,Lang Crossing,Colias eurytheme,2,1Meadow,CH
6,april,2022,Lang Crossing,Pieris napi,1,2Forest,CH
6,april,2022,Lang Crossing,Erynnis propertius,3,2Forest,CH
6,april,2022,Lang Crossing,Erynnis propertius,1,3Chap,CH
6,april,2022,Lang Crossing,Celastrina ladon echo,2,3Chap,CH
7,april,2022,Sierra Valley,Pontia occidentalis,1,2Lava,CH
7,april,2022,Sierra Valley,Pontia occidentalis,3,1Road,CH
7,april,2022,Sierra Valley,Colias eurytheme,3,1Road,CH
7,april,2022,Sierra Valley,Vanessa cardui,1,1Road,CH
7,april,2022,Sierra Valley,Junonia coenia,1,1Road,CH
7,april,2022,Sierra Valley,Phyciodes mylitta,2,1Road,CH
7,april,2022,Sierra Valley,Colias philodice (eriphyle),1,1Road,CH
7,april,2022,Sierra Valley,Coenonympha tullia ampelos,1,1Road,CH
7,april,2022,Sierra Valley,Nymphalis californica,1,1Road,CH
7,april,2022,Sierra Valley,Nymphalis antiopa,1,1Road,CH
7,april,2022,Sierra Valley,Pontia sisymbrii,1,1Road,CH
7,april,2022,Sierra Valley,Pontia beckerii,1,1Road,CH
8,april,2022,Washington,Erynnis propertius,3,1Valley,CH
8,april,2022,Washington,Pieris napi,3,1Valley,CH
8,april,2022,Washington,Chlosyne palla,3,1Valley,CH
8,april,2022,Washington,Celastrina ladon echo,3,1Valley,CH
8,april,2022,Washington,Euphydryas chalcedona,3,1Valley,CH
8,april,2022,Washington,Anthocharis sara sara,3,1Valley,CH
8,april,2022,Washington,Vanessa cardui,1,1Valley,CH
8,april,2022,Washington,Phyciodes mylitta,1,1Valley,CH
8,april,2022,Washington,Euchloe hyantis foothill,1,1Valley,CH
8,april,2022,Washington,NA,NA,2Serp,CH
24,april,2022,Washington,Erynnis propertius,2,2Serp,MF
24,april,2022,Washington,Erynnis propertius,3,1Valley,MF
24,april,2022,Washington,Parnassius clodius,1,1Valley,MF
24,april,2022,Washington,Euchloe hyantis foothill,2,1Valley,MF
24,april,2022,Washington,Celastrina ladon echo,3,1Valley,MF
24,april,2022,Washington,Euphydryas chalcedona,3,1Valley,MF
24,april,2022,Washington,Chlosyne palla,1,1Valley,MF
24,april,2022,Washington,Incisalia augustinus iroides,1,1Valley,MF
24,april,2022,Washington,Phyciodes mylitta,1,1Valley,MF
24,april,2022,Washington,Nymphalis californica,1,1Valley,MF
26,april,2022,Lang Crossing,Erynnis propertius,1,1Meadow,CH
26,april,2022,Lang Crossing,Junonia coenia,1,1Meadow,CH
26,april,2022,Lang Crossing,Papilio rutulus,1,1Meadow,CH
26,april,2022,Lang Crossing,Erynnis propertius,1,2Forest,CH
26,april,2022,Lang Crossing,Pieris napi,2,2Forest,CH
26,april,2022,Lang Crossing,Erynnis propertius,3,3Chap,CH
26,april,2022,Lang Crossing,Colias eurytheme,2,3Chap,CH
26,april,2022,Lang Crossing,Euphydryas chalcedona,3,3Chap,CH
27,april,2022,Sierra Valley,Colias philodice (eriphyle),3,1Road,CH
27,april,2022,Sierra Valley,Colias eurytheme,3,1Road,CH
27,april,2022,Sierra Valley,Pyrgus communis,1,1Road,CH
27,april,2022,Sierra Valley,Pontia beckerii,1,1Road,CH
27,april,2022,Sierra Valley,Euphydryas chalcedona,1,1Road,CH
27,april,2022,Sierra Valley,Junonia coenia,1,1Road,CH
27,april,2022,Sierra Valley,Coenonympha tullia ampelos,2,1Road,CH
27,april,2022,Sierra Valley,Vanessa atalanta,1,1Road,CH
27,april,2022,Sierra Valley,Hesperia juba,1,1Road,CH
27,april,2022,Sierra Valley,Papilio zelicaon,2,2Lava,CH
27,april,2022,Sierra Valley,Coenonympha tullia ampelos,1,2Lava,CH
5,may,2022,Washington,Erynnis propertius,3,1Valley,CH
5,may,2022,Washington,Colias eurytheme,1,1Valley,CH
5,may,2022,Washington,Pieris rapae,1,1Valley,CH
5,may,2022,Washington,Pieris napi,3,1Valley,CH
5,may,2022,Washington,Coenonympha tullia california,1,1Valley,CH
5,may,2022,Washington,Incisalia eryphon,1,1Valley,CH
5,may,2022,Washington,Adelpha bredowii californica,3,1Valley,CH
5,may,2022,Washington,Papilio eurymedon,3,1Valley,CH
5,may,2022,Washington,Chlosyne palla,3,1Valley,CH
5,may,2022,Washington,Euphydryas chalcedona,3,1Valley,CH
5,may,2022,Washington,Nymphalis californica,1,1Valley,CH
5,may,2022,Washington,Parnassius clodius,1,1Valley,CH
5,may,2022,Washington,Erynnis propertius,3,2Serp,CH
13,may,2022,Sierra Valley,Phyciodes mylitta,1,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Colias philodice (eriphyle),3,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Euchloe ausonides,1,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Coenonympha tullia ampelos,3,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Lycaena helloides,1,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Colias eurytheme,2,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Pyrgus communis,3,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Erynnis propertius,1,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Pieris rapae,3,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Incisalia augustinus iroides,1,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Hesperia juba,1,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Vanessa cardui,1,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Polites sabuleti tecumseh,1,1Road,MF_CH_TC
13,may,2022,Sierra Valley,Coenonympha tullia ampelos,3,2Lava,MF_CH_TC
14,may,2022,Lang Crossing,Colias eurytheme,3,1Meadow,CH_TC_CC
14,may,2022,Lang Crossing,Erynnis propertius,1,1Meadow,CH_TC_CC
14,may,2022,Lang Crossing,Pyrgus ruralis,1,1Meadow,CH_TC_CC
14,may,2022,Lang Crossing,Celastrina ladon echo,1,1Meadow,CH_TC_CC
14,may,2022,Lang Crossing,Euchloe hyantis hyantis,1,1Meadow,CH_TC_CC
14,may,2022,Lang Crossing,Phyciodes mylitta,1,2Forest,CH_TC_CC
14,may,2022,Lang Crossing,Colias eurytheme,1,2Forest,CH_TC_CC
14,may,2022,Lang Crossing,Euchloe hyantis hyantis,2,2Forest,CH_TC_CC
14,may,2022,Lang Crossing,Everes amyntula,1,2Forest,CH_TC_CC
14,may,2022,Lang Crossing,Erynnis propertius,3,2Forest,CH_TC_CC
14,may,2022,Lang Crossing,Erynnis propertius,3,3Chap,CH_TC_CC
14,may,2022,Lang Crossing,Colias eurytheme,3,3Chap,CH_TC_CC
14,may,2022,Lang Crossing,Celastrina ladon echo,1,3Chap,CH_TC_CC
14,may,2022,Lang Crossing,Euphydryas chalcedona,3,3Chap,CH_TC_CC
14,may,2022,Lang Crossing,Vanessa cardui,1,3Chap,CH_TC_CC
14,may,2022,Lang Crossing,Philotes sonorensis,1,3Chap,CH_TC_CC
18,may,2022,Washington,Adelpha bredowii californica,1,2Serp,MF
18,may,2022,Washington,Erynnis propertius,1,2Serp,MF
18,may,2022,Washington,Erynnis propertius,3,1Valley,MF
18,may,2022,Washington,Adelpha bredowii californica,3,1Valley,MF
18,may,2022,Washington,Phyciodes mylitta,3,1Valley,MF
18,may,2022,Washington,Papilio eurymedon,3,1Valley,MF
